3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,10
435,W 21 St & 6 Ave,40.74173969,-73.99415556,10
505,6 Ave & W 33 St,40.74901271,-73.98848395,10
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,10
4069,Cabrini Blvd & W 177 St,40.848282,-73.941343,10
507,E 25 St & 2 Ave,40.73912601,-73.97973776,10
3831,Broadway & Hancock St,40.68663,-73.9168,10
3905,4 Ave & E 12 St,40.732647,-73.99011,10
4210,Grand Concourse & E 166 St,40.83196,-73.91956,10
3437,Riverside Dr & W 91 St,40.79313481,-73.97700369,10
4106,Ogden Ave & W 164 St,40.832812,-73.929372,10
4341,Market St & Henry St,40.71310702,-73.99446353,10
340,Madison St & Clinton St,40.71269042,-73.98776323,10
3737,Stanton St & Norfolk St,40.720747,-73.986274,10
486,Broadway & W 29 St,40.7462009,-73.98855723,10
3674,Jay St & York St,40.70140317,-73.9867267,10
412,Forsyth St & Canal St,40.7158155,-73.99422366,10
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,10
402,Broadway & E 22 St,40.7403432,-73.98955109,10
3096,Union Ave & N 12 St,40.71924,-73.95242,10
3916,Pearl St & Peck Slip,40.708485,-74.002751,10
3226,W 82 St & Central Park West,40.78275,-73.97137,10
495,W 47 St & 10 Ave,40.76269882,-73.99301222,10
3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,10
3522,37 St & 24 Ave,40.7701477,-73.9120938,10
4120,E 39 St & Lexington Ave,40.74949855,-73.97729203,10
164,E 47 St & 2 Ave,40.75323098,-73.97032517,10
268,Howard St & Centre St,40.71910537,-73.99973337,10
285,Broadway & E 14 St,40.73454567,-73.99074142,10
3435,Grand St & Elizabeth St,40.718822,-73.99596,10
363,West Thames St,40.70834698,-74.01713445,10
262,Washington Park,40.6917823,-73.9737299,10
3711,E 13 St & Avenue A,40.72966729,-73.98067966,10
3735,W 30 St & 10 Ave,40.752694,-74.002353,10
312,Allen St & Stanton St,40.722055,-73.989111,10
3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,10
4288,Steinway St & 21 Ave,40.774798,-73.903787,10
411,E 6 St & Avenue D,40.72228087,-73.97668709,10
4339,"Forsyth St	& Grand St",40.71779818,-73.99316132,10
418,Front St & Gold St,40.70224,-73.982578,10
319,Fulton St & Broadway,40.711066,-74.009447,10
4047,Amsterdam Ave & W 156 St,40.832081,-73.942386,10
464,E 56 St & 3 Ave,40.75934501,-73.96759673,10
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,10
350,Clinton St & Grand St,40.71559509,-73.9870295,10
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,10
3242,Schermerhorn St & Court St,40.69102926,-73.99183363,10
480,W 53 St & 10 Ave,40.76669671,-73.99061728,10
536,1 Ave & E 30 St,40.74144387,-73.97536082,10
3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,10
3615,44 Dr & 21 St,40.748,-73.9460927,10
4214,Spring St & Hudson St,40.72583997,-74.0076533,10
3789,Fulton St & Irving Pl,40.68186,-73.959432,10
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,10
3504,E 123 St & Lexington Ave,40.8029263,-73.9379,10
526,E 33 St & 5 Ave,40.74765947,-73.98490707,10
3739,Perry St & Greenwich Ave,40.735918,-74.000939,10
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,10
293,Lafayette St & E 8 St,40.73020661,-73.99102628,10
3705,Thompson St & Bleecker St,40.72840059,-73.99968781,10
4124,Central Park W & W 91 St,40.78866499,-73.96680057,10
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,10
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,10
3312,1 Ave & E 94 St,40.7817212,-73.94594,10
3150,E 85 St & York Ave,40.77536905,-73.94803392,10
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,10
499,Broadway & W 60 St,40.76915505,-73.98191841,10
3616,Steinway St & 28 Ave,40.7656251,-73.9136695,10
4238,W 44 St & 11 Ave,40.762009,-73.996975,10
3109,Banker St & Meserole Ave,40.72606,-73.95621,10
442,W 27 St & 7 Ave,40.746647,-73.993915,10
494,W 26 St & 8 Ave,40.74734825,-73.99723551,10
3287,W 87 St & West End Ave,40.789622,-73.97757,10
387,Centre St & Chambers St,40.71273266,-74.0046073,10
3454,Leonard St & Maujer St,40.71036854,-73.94705951,10
3551,3 Ave & E 112 St,40.795508,-73.941606,10
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,10
3846,Central Ave & Himrod St,40.69676,-73.92302,10
317,E 6 St & Avenue B,40.72453734,-73.98185424,10
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,10
2009,Catherine St & Monroe St,40.71117444,-73.99682619,10
3378,E 76 St & Park Ave,40.773763,-73.96222088,10
276,Duane St & Greenwich St,40.71748752,-74.0104554,10
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,10
346,Bank St & Hudson St,40.73652889,-74.00618026,10
487,E 20 St & FDR Drive,40.73314259,-73.97573881,10
3369,E 82 St & East End Ave,40.7724607,-73.9468208,10
325,E 19 St & 3 Ave,40.73624527,-73.98473765,10
3177,W 84 St & Broadway,40.7867947,-73.977112,10
3540,Morningside Ave & W 123 St,40.81,-73.9551508,10
4085,Grand Concourse & E 171 St,40.839549,-73.913004,10
3140,1 Ave & E 78 St,40.77140426,-73.9535166,10
519,Pershing Square North,40.751873,-73.977706,10
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,10
